,comment,score
1457,고양이가 집 출입문 바로 앞에서 자서 침대로 못갔습니다... (저장못하고 하루 다시 함)고양이 길막하지 않도록 해주세요!스타듀밸리 존잼 현생 갈아서 스밸하는중/낚시는 하루종일 붙잡고 있으면 잘 됨 (90퍼는 다 낚음),4
1458,재미는 있지만 멀티 플레이가 안돼서 금방 질리네요,3
1459,모바일 업데이트 1.5한다고 한게 언젠데 왜안하죠? 기다리다 지쳤네요.,1
1460,진짜 겜 재미있는데 근데 겜하던 데이터가 날라갔어요 이거 어떻게 안될까요 진짜 재미있게 하다가 날라갔는데 재발 어떻게 안될까요 제발,5
1461,게임은 재미있어요 하지만 다른사람들과 멀티가되었으면하네요,5
1462,한글폰트 좀 깨지는거 빼고 좋아요 넙치가 *치로 보인다던가,5
1463,모바일 버전에서는 농장컴퓨터도 못 만드나요?? 그리고 도박장에서 도박을 할 수가 없어요ㅠㅠㅜ,3
1464,멀티나 그런거 다 필요없으니깐 리텍 적용하고 싶으니깐 제발 업뎃해주세요ㅠ,4
1465,장점: 단점빼고모든것 단점:멀티플레이가 없다,5
1466,너무 재밌는데 멀티가 가능하면 정말 좋겠습니다ㅠㅠ,5
1467,게임은 재미있는데 ㅠㅠ 낚시난이도좀 제발줄여주세요 난이도가 높은애들이너무높아서ㅜ힘들어요,5
1468,별로 기대안하고 샀는데 가격을 초월한 갓겜이었다..,5
1469,"재밌고 좋은 게임입니다! 그리고, 1.5 업데이트가 오니 정말 좋군요 :)",5
1470,고양이 키우지 마세요.. 늦게 들어오면 종종 입구를 막아요.. 집 입구에서 잠을 자는 에러인거 같은데 안고쳐주실껀가요..? [Error - Sleeping Cat],3
1471,재미 없어.그리고 휴대폰이랑 컴터랑 차이가 너무 나,3
1472,핸드폰은 친구랑 할수없서 그방지치게 돼네요.업데이트로 핸드폰도 친구랑 같이 할수있게 해주세요,3
1473,스타듀밸리는 역시 pc로 하는 게 최고..,3
1474,힐링게임은 맞지만 한국인은 게임 속에서도 노가다를 한다,5
1475,다 좋은데 아쉬운건 멀티가 안된다는 점이다. 저는 동생이랑 같이할려고 스타듀밸리를 샀습니다. 그것도 부모님 몰래.... 근데 멀티가 안되서 깜짝 놀랐습니다. 그러니깐 멀티가 되게 해주세요,5
1476,재밌는데 칼리코 사막 카지노에서 게임이 안되는데 어떡하나연 아 그리고 멀티도 댔으면 좋겠어여,4
1477,앗...멀티만....있어다면...완벽한 게임이데 흘규ㅠ 그래도 완벽,4
1478,정말 너무 재밌습니다 그런데 멀티기능이 추가되면 좋겠습니다,5
1479,다 좋은데 자려고하니까 자꾸 꺼져서 다시했는데 또 그랬어요.. 다시 들어가보면 아침 부터 다시 시작하고..,3
1480,가축 아이템코드 되는거 지웠나요?? 낚시 못하는 사람한테 벌룬 어떻게 채우라는거예요?? 게다가 저는 모바일로 모드나 리텍하는것도 어려워서 손도안대고 있는데.....제일 중요한건 낚시 컨트롤 엄청 쉽게 바꿔주세요 제발 낚시!! 이러다가 낚시 하지도 못하겠어요!!! 생선 잡는거 어렵습니다,1
1481,물뿌리개 업그레이드 맡겼는데 안 돌려줘서 농사를 못 짓고 있어요 돌려줘요,5
1482,갓겜에는 여러 미사어구가 필요없다. 그냥 마구 추천하고 권하는것 뿐,5
1483,모바일에 멀티를 만들 의향이 있으신가요? 친구랑 하면 더 재밌을거 같아서요.. 그래도 게임은 진짜 재밌어요,5
1484,말이 필요없음... 이걸 모르던 시절로 돌아가고싶음. 아무것도 모르는 채 새롭게 다시 하고 싶어... 이건 최고의 게임임.,5
1485,간단하게 시간때우고 재밌게 했습니다,5
1486,엄청 재미있는 게임입니다 노가다가 심한거 빼면 짱잼이에요!,5
1487,다 좋은데 조이스틱 같은 게 좀 불편하네요,5
1488,다 재밋는데.. 왜...왜... 업뎃이 약간 저만 안된 느낌이랄까...? 이게 무슨일이지ㅛ.....,5
1489,천만원짜리 시계 사고 2번 결혼하고나니 뭔가 허무해져서 이제 안하긴 하지만 진짜 재밌긴 합니다. 셰인 나 없어도 술 먹지말고 잘 살아 조자콜라랑 게임도 끊고....내가 아무리 돈벌고 집안일도 다 알아서 한다지만 넌 좀 생산성 있는 일 좀 해야할 필요가 있어..,5
1490,다 좋은데 멀티 기능이 없어서 조금 아쉽네요ㅠㅠ,4
1491,레전드 게임 존잼 멀티랑 업데이트 빨리 됐우면 좋겠네용~,5
1492,진짜 너무 재밌어요 멀티 나올때까지 기다리겠습니다ㅠㅠ,5
1493,갓겜 폰으로하면 조작감 떨어지는것 빼구 다 좋다,5
1494,Pc도하고 모바일도 하는데 역시 pc가 최고인듯,5
1495,제가 길치여서 지도를 봐도 어디가 어딘지 집이어딘지 몰라요 ㅠㅠ 근데 그거 빼고는 다 좋아용,4
1496,시간 순삭되는 존잼게임이에요! 초반에 낚시가 힘들긴 한데 렙업하면 난이도는 적당해지는 것 같아요. 그런데 상자에 아이템 팔고서 하루치 정산할 때 개별 가격이 짤리는 현상이 있네요. 제 폰 기종은 v50입니다. 혹시 제 폰에서만 짤리는 걸까요?,5
1497,재미있고 데이터가 필요없어어 정말좋아요,5
1498,업데이트 제발 일괄로좀 해줘요!! 누구는 업데이트 되고 누구는 안되고 대체 이게 뭐에요!!! 기약없이 기다리게만 하고 이게 무슨 개 훈련시키는 건가요!!! 기약없이 기다리는건 너무하잖아요!!,3
1499,크.... 역시 스타듀밸리 하지만 멀티 빠르게 추가해주면 좋겟다,5
1500,"세생에서 이거만큼 훌륭한 게임은 없는것같다. 테라리아, 마인크래프트 비교가 안될정도로 명작이다. 살지말지 고민중이라면 뒤도안보고 사길 추천",5
1501,멀티나올때까지 기다릴수있을만큼 재미있음,5
1502,다 좋긴 한데 멀티플레이좀 만들어주세요 친구와 같이 하고 싶어요,5
1503,환불해주세요..ㅠㅠㅠ 이어플깐지 5일도 안됫고 게임이 제 스타일이 아니여서 환불부탁드려요..,1
1504,모바일로 하면 멀티 플래이가 없어서 아쉽네요.,3
1505,제가 원해서 산게 아닌데 환불을 안 해주시네요... 되도록이면 빨리 환불 좀 해주세요.,5
1506,재밌어요! 그런데 멀티플레이어도 있으면 좋겠어요ㅠㅠ,5
1507,업데이트 후 계속 앱이 강제종료됨,1
1508,진짜 너무 재밌어요 제가 해봤던 힐링겜중 겁나게도 힐링됩니다!,5
1509,1.5업뎃 언제쯤 되는지 알 수있을까요ㅠㅠ한참기다렸는데도 소식이없네요ㅠㅠㅠㅠ,5
1510,거스네 가게 안에 있는 미니게임을 할 때 게임화면이 핸드폰 모서리쪽에서 짤려서 나와요.,4
1511,다른친구들도 불러올 수 있는건 안될까요 그리고 왜 카지노에에 가서 아무것도 못하죠..게임을 하려하는데 눌러도 터치가 안되더군요,3
1512,재미있어요!근데 안드로이드는 언제 업데이트 하나요?,4
1513,케릭터를 좀더 추가시켜도 재미있을것같아요,5
1514,힐링도 되고 진짜 재밌음!!! 멀티만 나오면 완벽 ㅠ,5
1515,사랑하는데 멀티좀 만들어주세요+가끔 *로 깨져있는 글자좀 수정해주세요,5
1516,pc판처럼 멀티플레이가 되면 좋겠네요,5
1517,정말 재밌네요 힐링도 되고요 정말정말 좋네요,5
1518,"낚시는 이제 그러저럭 잘 되고요. 벌써 가을 5일째지만 너무 힐링 잘되고, 사람들에게 선물 줄때마다 기분 안좋은 사람들은 너무하네요....ㅠㅠ 그래도 꿀잼",5
1519,해변에있다가 나가는데 갑자기 캐릭터가 놀이터 위쪽 화면 밖으로 나가서 못나오는중;;,1
1520,오 드디어 멀티를 추가시켜주셨군요 근데 하는법을 모르겠네요 튜토리얼에 알려주시면 감사하겠습니다,4
1521,"역시 스타듀벨리, 그런데 빠르게 질립니다.",4
1522,픽셀게임을 좋아세해 해봤는데 조작감 빼고는 다 좋네요,5
1523,진짜 제 인생 최고의 농사게임입니다.,5
1524,컴퓨터처럼 멀티 플레이 있으면 좋겠습니다,5
1525,게임이 재미있긴 있는데 멀티플레이가 없어서 아쉽네요.,4
1526,설에는 1.5 업데이트가 되지 않을까 내심 기다렸는데 벌써 식목일도 지났네요..ㅠ,4
1527,너무 재밌어요 리텍은 그저 빛..,5
1528,굉장히 불편한 조작감. 심지어 구매한지 3시간 지나면 환불도 못 한다고 하는데 왜 환불이 안 되는지 설명도 없다.,1
1529,최고의 모바일 힐링겜(동숲 없으신 분들께 추우천),5
1530,제가 이 게임을 사긴했지만 이 게임이 저랑 맞지 않습니다. 시간이 오래지났지만 제발 환불해 주시면 감사하겠습니다.,5
1531,그냥 재밌는데 멀티플 안되는거 조금 신경쓰여요/ㅁ\..;;,4
1532,전투 레벨5 달성하고 매일매일 직업선택창 뜸 제발 버그 수정 좀ㅠㅠㅠㅠㅜ,2
1533,재미는 있는데 멀티였스면 더 재미있을거같아요,4
1534,게임을하는 데 컨트롤이 쉽고 재미있다,5
1535,하루종일 게임만 했는데 열심히 살고있다는착각...내 시간 돌려줘요,5
1536,재밌는데 요즘 자꾸 튕겨서 게임진행을 못하겠어요 이유가 뭔지 궁금합니다..,5
1537,멀티 있으면 더 재미있게 플레이하고 인기가 많아질거같아요 !!,5
1538,정말 딴건 다 좋지만.....제발.... 제발 멀티 기능좀 만들어 주세요ㅠㅠ 그럼 별 다섯개인데...ㅠ,4
1539,핸드폰 스타듀밸리는 업데이트 같은 거 없는 건가요 좀 슬프네용,3
1540,재밌습니다 예전에 닌텐도 동물의숲하는 기분이네요 근데 번역자 분이 프로그래밍 이해가 떨어지셔서 자막이 개판이네요... 변수 잘못건드린곳이 한두곳이 아님,4
1541,쿠르잼.. 하베스트문이나 룬팩토리를 좋아하고 기억하는 유저라면 한번 쯤은 해봐도 괜찮은 게임,5
1542,구글플레이계정 연동 안되나요? 여러 기기에서 플레이하려는데 구글플레이계정으로 저장하는 게 아니고 기기마다 따로 저장되더라구요. 구글플레이계정 연동 계획은 없나요?,3
1543,진짜 재밌는데 모바일도 친구랑 같이 하면 좋겠어요 ㅠㅠ,5
1544,너무너무 재밌어서 삭제못하겠어요 짱잼 !!!!친구랑 같이하는 기능나오면좋겠어요 !!!,5
1545,NPC들 초상화가 너무 못생겨서 탈이긴한데 ㅋㅋ리텍하면 너무 재밌어요. 이거 때문에 한달째 생활 패턴 폭망,5
1546,다 좋은데 멀티 좀,5
1547,제 인생게임이에요 진짜 너무 재밌습니다.. 여러분도 한번 해보세요 강력추천!!,5
1548,Multiple Multiple Multiple Multiple Multiple 😌 다 좋고 재밌는데 멀티만 된다면 진짜 인생최고껨 ..,4
1549,계속 저장된게 저장이 안되고 렉걸려요,1
1550,그냥 최고예요 진짜 인생을 여기에 바치게됌.. 아 근데 멀티가 없어서..너무 아쉬움..,5
1551,모바일 업데이트도 빨리 이루어졌음 좋겠습니다.,5
1552,정말 재미있는 게임과 스토리 입니다 결혼도 할수있어요^^ :D,5
1553,낚시를 하라는 건지 말라는 건지 난이도 극악으로 해놔서 힐링게임이 한순간에 스트레스게임이 되었네요^^,1
1554,저기 재미있긴한데요... 듀오도 만들어주시면 안될까요? 친구랑 함께 하고 싶은데 핸드폰이라서 ... 부탁드립니다,5
1555,의외로 재미있네요 분명 노가다게임인데!ㄷㄷ 암툰 별점 뿌리고 갑니다아아앙,5
1556,아 진짜겁나 짜증나네 툴바 크기도 글코 지웠다가 다시깔면 돈또내요? 아 ㅋㅋㅋ,1
1557,모바일에서 폰바꿧을때 데이터 아직도 안남나요 처음부터 하기싫은데ㅠㅠ,1
1558,다 좋은데 구글계정 연동 추가만 나오면 좋겠네요,5
1559,아니 컴뷰터는 친구랑 플레이 가능하고 왜 핸드폰으론 안되요!? 하는방법좀 알려주세요ㅠㅜ,3
1560,"낚시 쉬운데? 꾹누르지말고 연타하셈 꾹누르면 절대못잡고 연타하면"" 완벽해!"" 이거 많이 띄울 수있음 ....뉴비들 좀만 더 해보고 달지 지도 보기 힘들다는 둥... 낚시어렵다는 둥... 처음 할 땐 뭐든 어렵단다 ;; 진짜 구라아니고 한 게임속 시간에서 7일차 정도만 되도 맵 다외워지고 낚시 실패안하는데",5
1561,모바일도 활발한 업데이트 부탁드립니다ㅠㅠ,5
1562,재밌어요! 멀티 기능 추가되면 더 좋을 것 같아요.,5
1563,재밌는디 재련이 안되요,4
1564,스타듀밸리를 정말 좋아하는 학생입니다 멀티플레이어가 되도록 해주세요!!!!,5
1565,넘 재밌는데 모바일 1.5업뎃은 언제될까요??ㅠㅠㅠㅠ,5
1566,멀티 되면 갓겜 모바일최강될것같아요 제발 멀티 플리즈,3
1567,진짜 너무너무 재밌어요 근데 업데이트 언제해주세요ㅠㅠ 저희 잊으신거 아니죠? 아ㅠㅠ진저섬 두집살이 저도 하고싶습니다ㅠㅠ 레오도 보고싶다고요ㅠㅠ,4
1568,컨트롤이 조금 불편한거 빼곤 할만함,4
1569,이제 막 시작인데..귀염뽀작한 도트그림이 너무 힐링되요 ^^,5
1570,스토리 시스템상 다 좋은데 조작감이 불편해서 환불하고싶습니다,5
1571,삭제하고 재설치했더니 다날아감..,3
1572,초반에는 키우는 맛이고 중반에는 호감도나 못한것들하고 후반에는 흥미거리가 떨어짐,4
1573,계정이 다시 돌아오지는 않나요.. 열심히 키워 뒀던 건데 진짜 별 한개도 아깝고 답 주세요 ;,1
1574,PC로 하다가 어플로도 나와서 하는데 재미있어요!!!,5
1575,개 꿀잼 갓겜!!!!pc 버젼으로 3년차로 다 깬 유저로써 매우 만족하고 마을회관 다 하고 결혼해서 아기도 있고 고대씨앗 농사 재배도 하고..! 팸 집 지어주고 있어요! 개꿀잼!!,5
1576,정말재미있지만 멀티가 안된다는게 아쉽네요.다 좋지만 멀티가 되면좋겠습니다,5
1577,재밌네요! 멀티만 가능했으면 좋겠다는 바람이 있습니다!,5
1578,모바일도 협동할 수 있었으면 좋겠어요!!그외에는 잼써요~,4
1579,진짜 갓겜 초초강추 와 내 인생겜이에요 완전 사랑함 ^^ 내가 이걸 이제야 하게되다니 !! 제작자님 사랑합니다♡ 모바일게임도 1.5 업데이트 해주세요 ㅠㅠ,5
1580,할 거 없을 때 하기 좋아용,5
1581,쓰레기통에서 구리쓰레기통 업그레이드하고 이틀뒤에 쓸 수 있는데 구리쓰레기통으로 안바뀌고 아이템창에 들어가 있어요 버그있나봐요,4
1582,캐릭터 생성하고 시작하려는데 체크표시가 안 눌러지네요,2
1583,와 드디어 1.5업뎃 모바일도 나오는구나..,5
1584,중간중간에 캐릭터가 멈추는것빼고는 괜차나요!!!,4
1585,게임은 괜찮을거같은데...조작이 너무 불편해요,3
1586,직업변경 하러 하수구 갔는데...농사 부분이 짤려어 안보임..ㅠ,4
1587,무기 외관 변경을 할 수가 없어요.,4
1588,업데이트를 언제하는지모르겠네요... pc는 업데이트를 했는데.... 제발업데이트를 해주세요 🙏 부탁드립니다..,3
1589,멀티플레이모드 만들어 주세요,5
1590,음 다 좋은데 멀티만 지원해주시면 더 바랄꺼 없을듯 하네여ㅠ,4
1591,환불 어떻게 하나요..? 2시 43분쯤 구매했는데 5시 20분쯤엔 환불버튼이 없어졌네요ㅜ,5
1592,한국어 안 돼서 참...,1
1593,모바일 1.5버전 언제 나오나염....? 2023/6/1 굳굳,5
1594,솔직히 초반은 지루할수 있는데 지금은 너무재미있다,5
1595,정말 제미있지만 멀티플래이 기능을넣어주시면 감사하겠습니다!,4
1596,Pc처럼 모바일도 멀티플레이가 되면 좋겠어요,5
1597,제가 이번 기말이 끝나서 하루7시간씩 할려고 합니다. 친구들과 함께 하고 싶은 마음으로 이번에 업뎃을 한다면 아이템이나 늘리지 마시고 멀티나 되게 해주세요.,5
1598,드디어 업뎃함 개발자님 감사해요,5
1599,세상 살면서 이렇게 재밌는 게임은 처음입니다 지금 6년차 봄인데 안질려요,5
1600,모바일도 빨리 해변마을이 업데이트 되면 좋겠습니다!,5
1601,딴건 괜찮은데 왜 새총이 안되죠?,2
1602,걷는게 너무 느리고 컨트롤이 속터질거같아서 못해먹겠음,1
1603,너무 재밌는데 업데이트좀 해주세요 ㅠㅠ 진저섬같은 이것저것 해보고싶어요 ㅠㅠ,5
1604,스팀판과 차이점이라면 코옵이 안돼고 해변농장이 없음 그 외 여러가지 있지만 그래도 상당히 만족스러움,5
1605,도박이 안되는 버그가 있고 치면타 확률 올려주는 반지를 껴도 치명타가 안떠요,4
1606,왜 진작에 안받았나 후회될 정도에요.. 회사에서도 몰래 하는 게임ㅋㅋㅋㅋ 하루치 끝내야 맘편해지는 기분이라 멈출수가 없어요,5
1607,조작법 개구림 지맘대로감 게임 할 수가 없음 터치방식은 도구 들기 힘들어서 못하겠음,1
1608,잘못다운받아서 했는데..ㅠㅠ너무 재미없는데 ㅠㅠ환불 안될까요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ제발요 ㅠㅠ,1
1609,로빈 상점에서 파는 전화기 구입후 배치하고 누르면 화면이 잘려서 나옵니다 누가누구인지 몰라서 전화흘 못 걸어요 확인해주세요 ㅡㅡ,3
1610,너무 재미있어요ㅋㅋ 시간 순삭 입니다ㅋㅋ,5
1611,모바일 조작감이 좋은편은 아니지만 게임성 하나만으로도 돈이 아깝지 않은게임,5
1612,재미는 있는데 9900주고하니 돈이 아깝네 멀티만 만들면 돈갑 할텐데...,4
1613,진짜진짜 재밌고 할것도 넘치는게 진짜 최고예용,5
1614,리텍해야 예쁜 애들이지만 재밌습니다..,5
1615,"정말정말 재밌는데 멀티를 넣어주시면 좋겠습니다,, ㅠㅠ",4
1616,재밋어용 ㅋㅋ낚시넘어려워서 결국 슈퍼이지모드 깔앗어요 ㅠㅠ,5
1617,모바일은 카지노 못쓰는거랑 진저섬 못가는거 멀티 플레이도 않되는거 때문에 별점1개 드림,1
1618,재미있어서 좋긴한데 멀티가 안되서 삼심하네요..,3
1619,진짜 가격도 좋고 너무 좋은데ㅠㅠㅠ 멀티 좀....,4
1620,게임을 다운했는데 실행이 안돼요. 첫 시작 화면에서부터 튕기는데 왜이러죠????,1
1621,군대에서 시간 녹이기 최고의 게임,5
1622,좋아요 리텍하는거 한번해보면 쉬워서 괜찮아요,5
1623,멀티플레이가 가능했으면 좋겠어요... 부탁드립니다ㅠㅠㅠㅠ,3
1624,저말 꿀잼게임입니다.! 근대 업데이트하고나서 주니모둥지?가 자동수학은 해주는대 둥지에들어가지안코 수학만하는 대 조치가능합니까?,5
1625,드디어 플레이스토어에도 나오다니ㅠㅠ안깔수가없죠 고민없이 바로 결재함ㅠㅠ,5
1626,다 좋은데요 모바일도 멀티 가능하게 해주세요 부탁드립니다!,5
1627,너무 재밌어요! 농사하고 Npc들이랑 대화 나누고~!!광산에서 강에서 낚시하고 전투하고~! 돈이 정말 아깝지 않네요!! 만족합니다!!!👏👏 스타듀밸리 딱 처음 했을때의 기분은 너무 상상도 할 수 없을 만큼 좋았습니다!,5
1628,장난하냐 업뎃을 빨리 내놓아라 선택받은 자만이 1.5를 맛볼 수 있다는 건가요... 제발..... 업데이트 좀 해주세요ㅠㅜㅠㅠㅠ,5
1629,멀티가 적용된다면 완벽한 게임이라고 생각됩니다,4
1630,멀티플레이가 가능하게 되면 별 하나 더 올려드릴게요!,4
1631,"자신이 심은 작물에게 물을주며 그 작물이 자라듯이, 우리도 이 게임을 하며 캐릭터를 성장시킨다.",5
1632,멀티가 나오기만을 기다리겠습니다 너무 재밋어요,5
1633,"1. 사막 카지노 이용 불가 2. 숙성된 용암장어 어란, 고대 과일 열매 등 아직 한국어 번역이 안된 것이 있음 3. 한국어 번역이 되어 있던 철갑상어 어란 등이 다시 미번역 상태로 돌아감 이것들 좀 고쳐주세요",4
1634,PC살돈은 있는데..문상으로 결제 해야 한다는ㄱㅔ..슬프다....우리집 주변 편의점은 문상을 팔지 않는걸...,5
1635,다좋은데 멀티만 돼면...진짜...더 좋을것 같아요..ㅠㅠ,5
1636,재미있다 하지만 멀티 달라 그러면 더 재미있다,5
1637,일단 정말 좋았어요 하지만 낚시 할때 잡히는 시간을 줄이고 남자 이웃들 얼굴 을 바꿔주시면 감사하겠습니다. 그리고 멀티가 되면 좋겠고 일단 제가 처음 사는 유료 게임인데 정말 만족 합니다,4
1638,너무 좋아하는 게임인데 모바일은 업데이트를 너무 안해줘서 슬프네요 제발 업뎃 좀 해주세요ㅠ pc만 해주지 마시고,4
1639,다 좋은데 협동 플레이 멀티 플레이 언제 됄까요ㅠㅠㅠ,5
1640,업데이트 소식을 듣고 재 설치 했습니다,5
1641,분명 휴대폰으로 구매해서 피시로 녹스깔아서 할려니까 다시 구매하라고 뜨네요 구글계정도 분명 맞게들어갔는데..,2
1642,업데이트!!!!! 업데이트!!!@@ update!!!,4
1643,너무 재미있는데... 업뎃은 이제 안해주시나여... 친구랑 같이 하고싶은뎅..,5
1644,늘 똑같은 일상이 반복이라서 재미없어요.. 그리고 왜 환불도 안되요?,2
1645,재밌고다좋은데요...고양이가현관앞에서자고있어서못들어가요...자야되는데못자서돈나가고....ㅠ고양이를현관주위에못오게는못하는건가요?ㅠ,4
1646,컴퓨터 처럼 밤낮 구분해주웠으면 좋겠습니다 밤에도 쉬간지나면 자게되는데 무한으로 밤에도 낚시를 하고 동굴가서 싸우고하는것이 늘어낳으면 좋겠습니다,5
1647,1.5버전 도대체 언제 업데이트 되나요? 기다린지 한참 됐는데 소식이 없네요,5
1648,핸드폰으로 깔았다가 화면때문에 태블릿으로 하려고 하니 다운로드하려면 재결제해야함,3
1649,최고 돈쓴 게임중 최고입니다 돈이 안아깝네요 추천합니다!!!!,5
1650,조작감이 너무 나쁩니다 주점에 있는 미니게임은 일부러 그렇게 만든것 같은데 본 게임마저 왜 이런건지 모르겠음,1
1651,이만큼 좋아했던 게임은 없었는데ㅠ 돈주고 산 보람이 있어,5
1652,재미 없을때도 있지만 조금 재미 있어요,2
1653,캐릭터가 터치도 안 했는데 이상한 곳으로 가네요,1
1654,멀티는 제작자가 제작할 생각이 없다고 발표했습니다 제작중인건 1.5 업데이트구요,5
1655,이 게임은 다 재밌는데 모바일에선 멀티가 안되는게 아쉽,3
1656,재밌어요 근데 목욕탕 샤워기에서 물이 나오는 디테일이랑 밖에 있는 벤치에 앉을 수 있었으면 하고 비가 오는 날에는 주민들이 우산을 쓰거나 우비를 입고 다니는 그런 디테일이 추가가 되었으면 해요!,5
1657,정말 재밌어요 근데 모바일도 멀티가 있었으면 더 좋을것 같아요! 개발자님 읽고 답을 달아주세요!,5
1658,게임은 재미있는데 멀티가 안되서 아쉽네요ㅠㅠ,3
1659,정말정말 재밌고 좋은데요 멀티를 추가해주셨으면 좋겠습니다 ㅠㅠ,5
1660,게임자체가 힐링되고 너무 잘 만들었다.,5
1661,음.. 제가 했던 농사게임에거 가장좋아하는건 스타듀 밸리가 아닐까 싶네요!,5
1662,재밌고다좋은데 멀티가없는게 아쉽네요ㅜㅜ,5
1663,진심 모바일 멀티라도 먼저 나왔으면 좋겠네요,5
1664,역시 스타듀밸리ㅠㅜ 이제 멀티만 할수 있으면 되겠다! 그쵸?,5
1665,모바일에도 멀티가 되었으면 좋겠습니다. 아이들도 축제에 참가할 수 있게 되면 좋겠네요.,5
1666,PC 처럼 모드지원이 됬으면 좋겠습니다.,4
1667,다좋은데 pc처럼 캐릭터 이미지 업데이트좀 제발 해주세요 헤일리짱!,5
1668,아니 남들 무료버전으로 구해서 플레이 할때 좀 정직하게 게임 하고자 결제해서 플레이 했더니 카지노 막아놨네? 사행성 이라 막은거 까진 이해 하겠는데 카지노에서 구매하는 아이템 어쩌라고?? 이것도 정직하게 돈노가다 해서 사라고?? 어느세월에?? 도대체 정식유료버전이 널리고널린 무료버전보다 나은게 뭐야 업데이트를 하냐 추가개발을 하냐 내가 리니지m에 몇백만원을 썼어도 스타듀밸리 4900원이 더아깝다,1
1669,기대하며 했는데 재미가 별로 없네요 하루지나지않았는데 환불부탁드려요,2
1670,모바일은 업데이트언재하나요지겨워요 이제는ㅜㅜ 카페보고 하는것도잘못하겠구요ㅜㅜ,5
1671,재밌긴한데 업데이트좀요... 다해서 할께 없어요,5
1672,다 좋았는데 폰을 바꾸니까 기존에 있던 기록들이 삭제됬네요....,1
1673,다 재밌는데 멀티는 언제 나오는지 알고 싶어요,1
1674,다 좋긴 한데 모바일로 같이 할 수 있었으면 좋겠어요! 업데이트도 해주세요!!,5
1675,비밀의숲 곰 메이플시럽 이벤트가 안뜹니다 비밀쪽지 받고 시럽챙겨서 계절별로가도 안되네요 에러인것같은데 수정언제되나요,3
1676,세이브 파일 날아가는 건 진짜 개너무한데요?,1
1677,강아지가 집 입구에서 자고있어서 집을못들어가요 누렁이좀 어떻게해주세요 없애던가 잠을자고있으면 깨우는기능을 추가하던가 누렁이는 자고 사람은 못자는건 억울하잖아요?,3
1678,로딩이지금일주일째안되고있습니다,2
1679,컴퓨터에서는 캐릭터들이 업데이트돼어있던데 핸드폰에서는 언제업데이트 돼나요??,5
1680,제발 멀티플레이 업테이트좀 해주세요,5
1681,인터넷 저장 기능을 만들어주세요,1
1682,5렙에서 안 넘어가는 오류 있습니다.,3
1683,멀티모드해줘요,4
1684,멀티기능만 있으면 좋을거같은데요 ㅜㅠㅠㅠㅠㅠㅠ,4
1685,제말을 무시하는중인가요 답장을 오지않아서요 재밌어요 ㅎㅎ 스타듀밸리를 관심있습니다 말씀드리자면 낚시 안되고 땅의지렁이는 쓰레기일뿐,1
1686,집 안에 침대나 드럼같은 터치하면 특정 동작이 있는 가구는 꾹눌러도 배치 이동이 안되요 이거 패치좀 부탁해요,5
1687,재밌긴한데조작이랑모드같은걸못햐서아쉬워요,4
1688,호감도 이벤트씬이 멈추는 버그가 있습니다,4
1689,초반에 모리스가 피에르네 상점에 들어와서 할닌쿠폰 나누어 줄때 뒤쪽에 있는 방이 보이고 이벤트는 안보입니다. 빠른 수정 부탁두립니다,4
1690,너무 원작을 잘 살려네서 컴퓨터랑 했갈릴 정도네요,5
1691,갓겜이다.. 돈값합니다.. 고민하지 마세요 농장운영을 좋아한다면 너무나 만족할 게임입니다.,5
1692,무료한시간에 소소한 힐링타임^^ 돈이 아깝지않은 게임입니다.ㅎㅎㅎ,5
1693,저만 컨트롤에서 애먹은건지? 낚시할때 헛발질 해서 육지에 낚시대 던지고 고기는 못건지고 기력은 기력대로 빠져요.. Pc가 더플레이편하다는 평이 대체적이라 앱 환불받고 pc로 갈아타려는데 아직 환불이 안됐어요. 처리해주세요~,4
1694,힐링 그 잡체. (초반은 겁나 어려움.),4
1695,"1.5 업데이트해주세요 진주섬에 가고 싶어요ㅠㅠ 2주 내내 이거하고 100층,카지노밖에 퀘스트가 안남았어요",5
1696,컴퓨터론 못했었는데 모바일로하니까 굉장히 재미있네요!,5
1697,노동의 연장선 같아요! 너무 재밌습니다,5
1698,모바일좀 신경써 주세요 . 진저섬이 모바일로도 되는줄 알았는데 안되고 pc보다 한참 구리더라고요. 진짜 제가 이 게임을 왜 샀는지 후회가 되네요..ㅠ,2
1699,제발ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ낚시하는거쉽게만들어주세요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ물고기잡아보고싶어요 내손이마니아픈가요?퓨ㅠㅠㅠㅠ,3
1700,진짜 재밌게 플레이하고는 있는데 멀티는 하실 생각 없으시다던 말 철회하실 생각은 없으신가요ㅠㅠ,5
1701,아 이게임 괜히했네요 심한중독과 같이되는 힐링 진짜 중독심해요...,5
1702,다좋고꿀잼인데왜모바일로는협동모드가안되나요? 친구랑같이하고싶은뎅..,5
1703,재밌는데 모바일은 언제 업뎃...,5
1704,갓겜이네요 ㅠㅠ 빨리 멀티나왔으면 좋겠어요 ---!!!! I need multiplay,5
1705,진짜 너무 좋은데 제발 멀티기능 추가해 주셨음해요ㅠㅠ,4
1706,너무 재밌는데 1.5 업데이트 시급합니다,5
